2018-07-03 17:07:53,True,lkoagv,lkoagv,359112
2018-07-03 17:07:53,False,blheff,blhcff,359112
2018-07-03 17:07:53,True,ujutvq,ujutvq,359112
2018-07-03 17:07:53,True,etprrm,etprrm,359112
2018-07-03 17:07:54,False,qxhhzx,qxhbzx,359112
2018-07-03 17:07:54,False,fnaadj,fnnadj,359112
2018-07-03 17:07:54,True,thfpph,thfpph,359112
2018-07-03 17:07:54,True,hpakdr,hpakdr,359112
2018-07-03 17:07:55,True,ohjfad,ohjfad,359112
2018-07-03 17:07:55,False,dlhjid,dlnjfd,359112
2018-07-03 17:07:56,False,ssqite,ssqize,359112
2018-07-03 17:07:56,True,tdfder,tdfder,359112
2018-07-03 17:07:56,True,bgvesf,bgvesf,359112
2018-07-03 17:07:56,True,zvligy,zvligy,359112
2018-07-03 17:07:56,True,vtsrip,vtsrip,359112
2018-07-03 17:07:57,True,wirxlg,wirxlg,359112
2018-07-03 17:07:57,True,pyuarm,pyuarm,359112
2018-07-03 17:07:57,True,fsxagp,fsxagp,359112
2018-07-03 17:07:57,False,eeeokn,eceokn,359112
2018-07-03 17:07:59,True,mavqzm,mavqzm,359112
2018-07-03 17:07:59,False,liysyy,liysqy,359112
2018-07-03 17:07:59,True,nwlrvw,nwlrvw,359112
2018-07-03 17:07:59,True,brekxd,brekxd,359112
2018-07-03 17:08:00,True,loeupp,loeupp,359112
2018-07-03 17:08:00,True,txkdza,txkdza,359112
2018-07-03 17:08:00,True,byduks,byduks,359112
2018-07-03 17:08:00,True,wlrcgi,wlrcgi,359112
2018-07-03 17:08:00,False,qjllls,qjills,359112
2018-07-03 17:08:02,False,eaaaqx,eauaqx,359112
2018-07-03 17:08:02,True,outnho,outnho,359112
2018-07-03 17:08:02,True,qsnfxz,qsnfxz,359112
2018-07-03 17:08:02,False,mmxxli,mrxdli,359112
2018-07-03 17:08:03,True,gxwqlm,gxwqlm,359112
2018-07-03 17:08:03,True,zmertv,zmertv,359112
2018-07-03 17:08:03,True,fonbho,fonbho,359112
2018-07-03 17:08:03,True,thphuz,thphuz,359112
2018-07-03 17:08:04,False,rzijjj,rziglj,359112
2018-07-03 17:08:05,False,rqffwm,rqyfwm,359112
2018-07-03 17:08:05,False,xcisse,xcicse,359112
2018-07-03 17:08:05,True,lazigr,lazigr,359112
2018-07-03 17:08:05,False,laamhb,ltamhb,359112
2018-07-03 17:08:06,True,sexfqq,sexfqq,359112
2018-07-03 17:08:06,True,vrtlnc,vrtlnc,359112
2018-07-03 17:08:06,False,dafeet,daftet,359112
2018-07-03 17:08:06,True,cfluvk,cfluvk,359112
2018-07-03 17:08:08,True,bntgml,bntgml,359112
2018-07-03 17:08:08,True,snamlt,snamlt,359112
2018-07-03 17:08:08,True,sczgin,sczgin,359112
2018-07-03 17:08:08,True,txawwh,txawwh,359112
2018-07-03 17:08:08,False,lcniie,lcnite,359112
