2018-07-03 15:41:49,True,lkoagv,lkoagv,339768
2018-07-03 15:41:49,True,blhcff,blhcff,339768
2018-07-03 15:41:49,False,ujntvq,ujutvq,339768
2018-07-03 15:41:50,True,qxhbzx,qxhbzx,339768
2018-07-03 15:41:50,True,fnnadj,fnnadj,339768
2018-07-03 15:41:50,True,thfpph,thfpph,339768
2018-07-03 15:41:50,True,etprrm,etprrm,339768
2018-07-03 15:41:51,True,hpakdr,hpakdr,339768
2018-07-03 15:41:51,True,dlnjfd,dlnjfd,339768
2018-07-03 15:41:51,False,zvtigy,zvligy,339768
2018-07-03 15:41:51,False,ohjjad,ohjfad,339768
2018-07-03 15:41:51,True,ssqize,ssqize,339768
2018-07-03 15:41:51,True,bgvesf,bgvesf,339768
2018-07-03 15:41:53,False,tffter,tdfder,339768
2018-07-03 15:41:53,True,vtsrip,vtsrip,339768
2018-07-03 15:41:53,True,pyuarm,pyuarm,339768
2018-07-03 15:41:53,True,fsxagp,fsxagp,339768
2018-07-03 15:41:54,True,eceokn,eceokn,339768
2018-07-03 15:41:54,False,wiirdg,wirxlg,339768
2018-07-03 15:41:54,False,mavqqm,mavqzm,339768
2018-07-03 15:41:54,True,liysqy,liysqy,339768
2018-07-03 15:41:56,True,nwlrvw,nwlrvw,339768
2018-07-03 15:41:56,True,brekxd,brekxd,339768
2018-07-03 15:41:56,False,rxkdza,txkdza,339768
2018-07-03 15:41:56,False,byddks,byduks,339768
2018-07-03 15:41:57,False,loeqpp,loeupp,339768
2018-07-03 15:41:57,False,qlllls,qjills,339768
2018-07-03 15:41:57,False,wllggi,wlrcgi,339768
2018-07-03 15:41:57,True,eauaqx,eauaqx,339768
2018-07-03 15:41:59,True,outnho,outnho,339768
2018-07-03 15:41:59,True,qsnfxz,qsnfxz,339768
2018-07-03 15:41:59,False,mrrddi,mrxdli,339768
2018-07-03 15:41:59,True,gxwqlm,gxwqlm,339768
2018-07-03 15:42:00,True,zmertv,zmertv,339768
2018-07-03 15:42:00,True,fonbho,fonbho,339768
2018-07-03 15:42:00,True,thphuz,thphuz,339768
2018-07-03 15:42:00,True,rqyfwm,rqyfwm,339768
2018-07-03 15:42:02,False,xoicse,xcicse,339768
2018-07-03 15:42:02,True,lazigr,lazigr,339768
2018-07-03 15:42:02,False,rritjj,rziglj,339768
2018-07-03 15:42:02,True,ltamhb,ltamhb,339768
2018-07-03 15:42:02,True,daftet,daftet,339768
2018-07-03 15:42:03,True,sexfqq,sexfqq,339768
2018-07-03 15:42:03,False,vrthnc,vrtlnc,339768
2018-07-03 15:42:03,True,bntgml,bntgml,339768
2018-07-03 15:42:03,True,cfluvk,cfluvk,339768
2018-07-03 15:42:04,True,snamlt,snamlt,339768
2018-07-03 15:42:05,True,oszbrj,oszbrj,339768
2018-07-03 15:42:05,True,sczgin,sczgin,339768
2018-07-03 15:42:05,True,txawwh,txawwh,339768
2018-07-03 15:42:05,True,lcnite,lcnite,339768
2018-07-03 15:42:05,True,fhmzja,fhmzja,339768
2018-07-03 15:42:06,True,qmvkzk,qmvkzk,339768
2018-07-03 15:42:06,False,mbqttb,mbqtib,339768
2018-07-03 15:42:06,True,qdicpp,qdicpp,339768
2018-07-03 15:42:06,False,ottewg,oztewg,339768
2018-07-03 15:42:08,True,xtvblu,xtvblu,339768
2018-07-03 15:42:08,True,hprifk,hprifk,339768
2018-07-03 15:42:08,False,bxqpfb,bxqmfb,339768
2018-07-03 15:42:08,True,srdoit,srdoit,339768
2018-07-03 15:42:09,False,ottkrj,otpkrj,339768
2018-07-03 15:42:09,True,tmrktx,tmrktx,339768
2018-07-03 15:42:09,True,vgnwkd,vgnwkd,339768
2018-07-03 15:42:09,True,yykvxs,yykvxs,339768
2018-07-03 15:42:10,True,xqvpje,xqvpje,339768
2018-07-03 15:42:11,True,yqxezv,yqxezv,339768
2018-07-03 15:42:11,False,hhildd,hhirld,339768
2018-07-03 15:42:11,False,hfkvvh,hfktvh,339768
2018-07-03 15:42:11,True,vvtnwk,vvtnwk,339768
2018-07-03 15:42:12,True,smagbd,smagbd,339768
2018-07-03 15:42:12,True,kszklt,kszklt,339768
2018-07-03 15:42:12,False,zrseoj,zvseoj,339768
2018-07-03 15:42:12,True,npmxma,npmxma,339768
2018-07-03 15:42:13,False,mjkmma,mjlkma,339768
2018-07-03 15:42:13,False,kttsrx,ktcsrx,339768
2018-07-03 15:42:13,True,lnogdf,lnogdf,339768
2018-07-03 15:42:13,True,upjgtb,upjgtb,339768
2018-07-03 15:42:15,True,eoyadg,eoyadg,339768
2018-07-03 15:42:15,True,ilttdk,ilttdk,339768
2018-07-03 15:42:15,True,gjubyp,gjubyp,339768
2018-07-03 15:42:15,True,osljal,osljal,339768
2018-07-03 15:42:16,True,qyussv,qyussv,339768
2018-07-03 15:42:16,True,vgqilt,vgqilt,339768
2018-07-03 15:42:16,True,cgmbxi,cgmbxi,339768
2018-07-03 15:42:16,True,hwzhke,hwzhke,339768
2018-07-03 15:42:18,False,shhybu,shbybu,339768
2018-07-03 15:42:18,True,naycfs,naycfs,339768
2018-07-03 15:42:18,True,pmshdw,pmshdw,339768
2018-07-03 15:42:18,False,hxvcnd,hxvcmd,339768
2018-07-03 15:42:19,False,bkkdqr,bkadqr,339768
2018-07-03 15:42:19,True,sykpgd,sykpgd,339768
2018-07-03 15:42:19,True,toqvok,toqvok,339768
2018-07-03 15:42:20,True,lgvisb,lgvisb,339768
2018-07-03 15:42:20,False,usflgj,usflgi,339768
2018-07-03 15:42:20,True,ghwlpm,ghwlpm,339768
2018-07-03 15:42:22,True,urpshy,urpshy,339768
2018-07-03 15:42:22,True,cfleno,cfleno,339768
2018-07-03 15:42:22,True,xncbax,xncbax,339768
2018-07-03 15:42:22,True,xwykhy,xwykhy,339768
2018-07-03 15:42:22,True,axlrvw,axlrvw,339768
2018-07-03 15:42:23,True,fqudza,fqudza,339768
2018-07-03 15:42:23,True,xovvar,xovvar,339768
2018-07-03 15:42:23,True,cyortb,cyortb,339768
2018-07-03 15:42:23,False,txhihb,txhjhb,339768
2018-07-03 15:42:24,True,idfzin,idfzin,339768
